,신고번호,우범여부,핵심적발
3902,83441215,0,0
3903,85009911,0,0
3904,13860985,0,0
3905,61662781,0,0
3906,39967624,0,0
3907,29911237,1,2
3908,44476216,0,0
3909,22763457,1,2
3910,91287514,0,0
3911,51289377,1,2
3912,96637308,0,0
3913,65735193,0,0
3914,30942118,0,0
3915,46028086,0,0
3916,58968996,0,0
3917,18829733,0,0
3918,92608607,0,0
3919,36314894,0,0
3920,95000683,0,0
3921,24284710,0,0
3922,63353059,1,2
3923,97571429,0,0
3924,14781277,0,0
3925,77211194,0,0
3926,56512867,0,0
3927,22479357,0,0
3928,69039864,0,0
3929,71607289,0,0
3930,45177702,1,2
3931,11953385,0,0
3932,10818020,0,0
3933,72101123,0,0
3934,36410145,1,1
3935,78530380,0,0
3936,35010179,1,2
3937,62962800,0,0
3938,87520175,0,0
3939,41281370,0,0
3940,55734852,0,0
3941,24111637,0,0
3942,84674120,0,0
3943,49511864,0,0
3944,40294983,0,0
3945,11109337,0,0
3946,66628521,0,0
3947,20321940,0,0
3948,25550251,0,0
3949,29109703,0,0
3950,43261879,0,0
3951,72347276,0,0
3952,92453207,0,0
3953,88992873,0,0
3954,60640495,0,0
3955,44313782,0,0
3956,72355136,1,2
3957,69380026,0,0
3958,73222725,0,0
3959,26980549,0,0
3960,38722978,0,0
3961,34648407,0,0
3962,91087137,0,0
3963,53378816,0,0
3964,87103057,0,0
3965,11747062,0,0
3966,89924390,0,0
3967,27371565,0,0
3968,91754141,0,0
3969,58014521,0,0
3970,28134891,0,0
3971,83055797,0,0
3972,49179304,0,0
3973,26264632,0,0
3974,59352235,0,0
3975,23442941,0,0
3976,65015981,0,0
3977,58009596,0,0
3978,57436964,0,0
3979,15518647,0,0
3980,27290788,1,1
3981,71773216,0,0
3982,93077201,0,0
3983,29993042,0,0
3984,10535083,0,0
3985,86425481,0,0
3986,56408717,0,0
3987,51091005,0,0
3988,80678345,0,0
3989,41417463,0,0
3990,97555744,0,0
3991,84772239,0,0
3992,49009618,1,2
3993,83773515,0,0
3994,25152165,0,0
3995,94673544,1,2
3996,89422033,0,0
3997,17899744,0,0
3998,83638328,0,0
3999,79966086,0,0
4000,66328521,0,0
4001,72937943,0,0
4002,42118964,0,0
4003,20422615,0,0
4004,79018204,0,0
4005,76850520,0,0
4006,48205498,0,0
4007,34425736,0,0
4008,57754494,0,0
4009,99488660,0,0
4010,66291951,0,0
4011,78615315,0,0
4012,63771168,0,0
4013,14445011,0,0
4014,56403880,0,0
4015,40357101,0,0
4016,27513681,0,0
4017,82710386,1,2
4018,48160605,0,0
4019,51240043,1,2
4020,53249087,1,2
4021,10551902,0,0
4022,44861665,0,0
4023,86279049,0,0
4024,53346639,0,0
4025,81273905,0,0
4026,90072126,1,2
4027,88230150,0,0
4028,82589158,0,0
4029,48415060,0,0
4030,88118015,0,0
4031,92648147,0,0
4032,49103785,0,0
4033,32096787,0,0
4034,36349749,0,0
4035,99862976,0,0
4036,66715694,0,0
4037,46388264,0,0
4038,70422596,1,2
4039,16770529,0,0
4040,41144833,0,0
4041,84256671,0,0
4042,10382007,0,0
4043,99901692,1,2
4044,86974153,0,0
4045,95869261,0,0
4046,20130784,1,2
4047,94822218,0,0
4048,70240728,1,2
4049,59682139,0,0
4050,25756700,1,2
4051,86431557,0,0
4052,32873131,0,0
4053,96195480,0,0
4054,93464885,0,0
4055,37929162,0,0
4056,49505269,0,0
4057,47298987,0,0
4058,52253274,0,0
4059,81595772,0,0
4060,49807880,0,0
4061,53942941,0,0
4062,23613329,0,0
4063,77359799,0,0
4064,60521861,0,0
4065,74650049,0,0
4066,89241326,1,2
4067,33672394,0,0
4068,72014413,0,0
4069,92243901,0,0
4070,19961905,0,0
4071,91989901,0,0
4072,21838791,0,0
4073,73513030,0,0
4074,39578155,1,2
4075,41943142,0,0
4076,53309981,0,0
4077,90856214,0,0
4078,86053003,0,0
4079,27502638,0,0
4080,29742924,0,0
4081,83345061,0,0
4082,58287589,0,0
4083,82095729,0,0
4084,77763287,0,0
4085,40907781,0,0
4086,64057540,0,0
4087,26418813,0,0
4088,24402819,0,0
4089,17632381,0,0
4090,34846586,0,0
4091,93634705,0,0
4092,68005286,0,0
4093,90900443,0,0
4094,94636798,0,0
4095,64409644,0,0
4096,91272462,0,0
4097,43956681,0,0
4098,27754649,0,0
4099,48569186,0,0
4100,37767161,0,0
4101,29487926,0,0
4102,45575954,0,0
4103,11317480,0,0
4104,68944451,1,2
4105,65030007,0,0
4106,62206129,0,0
4107,70222976,0,0
4108,93027039,0,0
4109,51238398,0,0
4110,61144446,1,2
4111,95108275,0,0
4112,17239541,0,0
4113,28167427,0,0
4114,27863886,0,0
4115,11321819,0,0
4116,67955205,0,0
4117,27717894,0,0
4118,79246139,0,0
4119,48856041,0,0
4120,81715425,0,0
4121,96507369,0,0
4122,47419998,0,0
4123,65729265,0,0
4124,41484834,0,0
4125,19723895,0,0
4126,61337706,0,0
4127,49650979,0,0
4128,29934822,0,0
4129,95777168,1,2
4130,32115394,0,0
4131,58928614,0,0
4132,29296615,0,0
4133,50696251,1,2
4134,86848305,0,0
4135,61828321,0,0
4136,76646017,0,0
4137,88660645,0,0
4138,52843656,0,0
4139,87313143,0,0
4140,26448906,0,0
4141,51696995,0,0
4142,77631160,0,0
4143,50345815,0,0
4144,50664597,1,2
4145,56532701,1,2
4146,81310304,0,0
4147,29488950,0,0
4148,37513991,0,0
4149,25824479,0,0
4150,61957821,0,0
4151,25651228,0,0
4152,26520951,0,0
4153,86204276,1,2
4154,16944592,0,0
4155,46215902,1,1
4156,79070813,0,0
4157,16997011,0,0
4158,36207760,0,0
4159,32924241,0,0
4160,78006158,0,0
4161,81292110,0,0
4162,32821246,0,0
4163,31804880,0,0
4164,44859588,0,0
4165,33290249,1,2
4166,56175270,0,0
4167,67810099,0,0
4168,70154802,0,0
4169,85698307,0,0
4170,51559928,0,0
4171,30568837,0,0
4172,44389128,0,0
4173,66329862,0,0
4174,36196291,0,0
4175,46828554,0,0
4176,33105353,0,0
4177,45345468,0,0
4178,16534363,0,0
4179,29953691,0,0
4180,29696270,0,0
4181,57698687,0,0
4182,39090536,0,0
4183,18542913,0,0
4184,28747584,0,0
4185,83664900,0,0
4186,58209458,0,0
4187,80649537,0,0
4188,37158846,0,0
4189,26958528,0,0
4190,62704915,0,0
4191,11017171,1,2
4192,36139823,0,0
4193,68933715,0,0
4194,29493147,0,0
4195,96101304,1,2
4196,29425492,0,0
4197,59083875,0,0
4198,80684292,0,0
4199,22783457,0,0
4200,49734359,0,0
4201,89839588,0,0
4202,28697579,0,0
4203,54532725,0,0
4204,53068250,0,0
4205,86843306,0,0
4206,62134314,1,2
4207,94934312,0,0
4208,50935767,0,0
4209,36639258,0,0
4210,23689598,0,0
4211,74350778,0,0
4212,82808930,0,0
4213,74520624,0,0
4214,22629787,0,0
4215,83608781,1,2
4216,20664764,0,0
4217,36857121,0,0
4218,18412843,0,0
4219,10582287,0,0
4220,51971233,1,2
4221,16776045,0,0
4222,19070128,1,2
4223,57186100,0,0
4224,78936607,0,0
4225,19176760,0,0
4226,59171684,0,0
4227,94260320,0,0
4228,89796353,0,0
4229,13686844,0,0
4230,84788163,0,0
4231,54225022,0,0
4232,39245378,0,0
4233,52022921,0,0
4234,63560526,0,0
4235,85758493,0,0
4236,23949663,0,0
4237,87530859,0,0
4238,82667857,0,0
4239,20508169,0,0
4240,38579435,0,0
4241,53022709,0,0
4242,48943864,0,0
4243,24815249,0,0
4244,68248240,0,0
4245,19178976,0,0
4246,32385946,0,0
4247,40175439,0,0
4248,51423702,0,0
4249,60888156,0,0
4250,41819542,0,0
4251,89731220,0,0
4252,56795276,0,0
4253,77876130,0,0
4254,83863384,0,0
4255,15802915,1,1
4256,77864739,0,0
4257,63965379,0,0
4258,67741101,1,1
4259,56061114,1,2
4260,46009713,0,0
4261,69077535,0,0
4262,17013793,0,0
4263,51526413,0,0
4264,20271675,0,0
4265,14087994,0,0
4266,43692757,0,0
4267,74120834,0,0
4268,75448184,0,0
4269,83563764,0,0
4270,26852616,0,0
4271,84009654,0,0
4272,43751646,0,0
4273,51500679,0,0
4274,84831827,0,0
4275,98085899,0,0
4276,96958080,0,0
4277,35900675,0,0
4278,63766638,0,0
4279,71432222,1,2
4280,16382405,0,0
4281,67177319,0,0
4282,87978247,0,0
4283,36754958,0,0
4284,15740279,0,0
4285,26153228,0,0
4286,94728616,0,0
4287,12973898,0,0
4288,49801090,0,0
4289,45366242,0,0
4290,44299447,0,0
4291,13128803,0,0
4292,98657200,0,0
4293,54955657,0,0
4294,98610844,1,2
4295,15802035,0,0
4296,62215491,0,0
4297,17305787,0,0
4298,67651095,0,0
4299,17611379,0,0
4300,53124213,0,0
4301,17898900,0,0
4302,84563378,0,0
4303,69537438,0,0
4304,89889250,0,0
4305,54680920,0,0
4306,77078924,0,0
4307,52343629,0,0
4308,83262587,0,0
4309,41179295,0,0
4310,93512863,0,0
4311,98780651,0,0
4312,47509300,0,0
4313,87515770,0,0
4314,78149509,0,0
4315,69983503,0,0
4316,98311820,0,0
4317,12716388,0,0
4318,85794440,0,0
4319,63217664,0,0
4320,55879122,0,0
4321,14968285,1,2
4322,87672127,0,0
4323,75506697,0,0
4324,44896719,0,0
4325,54048547,0,0
4326,49349603,0,0
4327,98281845,0,0
4328,47285565,0,0
4329,23933972,0,0
4330,23694007,1,1
4331,96745309,0,0
4332,36305591,0,0
4333,27399501,0,0
4334,83306421,0,0
4335,51628697,0,0
4336,87870790,0,0
4337,77660818,0,0
4338,27393549,0,0
4339,55115098,0,0
4340,23186540,0,0
4341,90993709,0,0
4342,57746382,0,0
4343,62961814,0,0
4344,98225186,0,0
4345,47857124,0,0
4346,43734107,0,0
4347,91231663,0,0
4348,12818075,0,0
4349,45774134,0,0
4350,65206169,0,0
4351,36849278,0,0
4352,32446133,0,0
4353,64977420,0,0
4354,85738527,0,0
4355,76653046,0,0
4356,45831271,0,0
4357,62636591,0,0
4358,30540554,0,0
4359,46732090,0,0
4360,85502289,0,0
4361,29520503,0,0
4362,94655847,0,0
4363,20159862,0,0
4364,50661066,0,0
4365,43403050,0,0
4366,72544206,0,0
4367,54628007,0,0
4368,63320688,0,0
4369,49692035,0,0
4370,77946145,0,0
4371,52824781,0,0
4372,64043553,0,0
4373,32188914,0,0
4374,16441838,0,0
4375,78723963,0,0
4376,70158208,0,0
4377,43279999,0,0
4378,44984575,0,0
4379,62658341,0,0
4380,50524280,0,0
4381,66330884,0,0
4382,28709194,0,0
4383,10987627,0,0
4384,76489891,1,2
4385,25006631,0,0
4386,94203568,0,0
4387,13189501,0,0
4388,89910780,0,0
4389,61734008,0,0
4390,37142404,0,0
4391,10122431,0,0
4392,11268768,0,0
4393,18377192,1,2
4394,33538115,0,0
4395,60626266,0,0
4396,39595419,0,0
4397,40949374,0,0
4398,43234203,0,0
4399,76709486,0,0
4400,28424440,0,0
4401,76917880,0,0
4402,70035958,0,0
4403,33837468,0,0
4404,69012283,0,0
4405,47446682,0,0
4406,78021723,0,0
4407,41531103,0,0
4408,93451924,0,0
4409,27085826,0,0
4410,86989339,0,0
4411,40115204,0,0
4412,10133408,0,0
4413,99682655,0,0
4414,89681726,0,0
4415,44836842,1,2
4416,17924251,0,0
4417,98531025,0,0
4418,79431489,0,0
4419,50926632,0,0
4420,22210790,0,0
4421,50905348,0,0
4422,82836974,0,0
4423,54398501,0,0
4424,81000703,0,0
4425,36658307,1,1
4426,73541772,0,0
4427,20344480,0,0
4428,81500134,0,0
4429,76870019,0,0
4430,74049498,0,0
4431,91252670,0,0
4432,78459760,0,0
4433,78790353,0,0
4434,19316296,0,0
4435,66166091,0,0
4436,85463175,0,0
4437,27069024,0,0
4438,94160580,0,0
4439,14900970,0,0
4440,53724037,0,0
4441,74532561,0,0
4442,11800527,0,0
4443,63464965,0,0
4444,63838935,0,0
4445,89377749,1,2
4446,54417843,0,0
4447,57890246,0,0
4448,23099710,0,0
4449,76635202,0,0
4450,61507848,0,0
4451,35201586,0,0
4452,42889645,0,0
4453,45173412,0,0
4454,89753207,1,2
4455,31930024,0,0
4456,37346423,0,0
4457,58118765,1,2
4458,69176649,1,2
4459,40823165,0,0
4460,55902091,0,0
4461,79060931,0,0
4462,86794336,0,0
4463,62804093,0,0
4464,94263993,0,0
4465,40918733,1,2
4466,40200281,0,0
4467,91218406,0,0
4468,96493175,0,0
4469,99937520,0,0
4470,71946468,0,0
4471,60497152,0,0
4472,93782907,0,0
4473,11906545,0,0
4474,65885239,0,0
4475,39277114,0,0
4476,21331464,0,0
4477,68276012,0,0
4478,68896256,1,2
4479,93529208,0,0
4480,42293580,0,0
4481,42118576,0,0
4482,89327736,0,0
4483,75989176,0,0
4484,74698900,0,0
4485,64507218,0,0
4486,53482218,0,0
4487,77896634,0,0
4488,79332380,0,0
4489,50795248,1,2
4490,56756603,0,0
4491,36144712,0,0
4492,97503297,0,0
4493,70866811,0,0
4494,23388339,1,1
4495,30287072,0,0
4496,12571324,0,0
4497,93249608,0,0
4498,46796328,0,0
4499,25961750,0,0
4500,26562768,0,0
4501,26343815,0,0
4502,73002523,0,0
4503,93057557,0,0
4504,27737105,0,0
4505,15971552,0,0
4506,68052753,0,0
4507,24040875,0,0
4508,67353308,0,0
4509,91256518,0,0
4510,52090528,0,0
4511,66363499,0,0
4512,92165028,1,2
4513,45607920,0,0
4514,24159031,0,0
4515,12607163,0,0
4516,66604499,0,0
4517,74029670,0,0
4518,71934450,1,2
4519,38426318,0,0
4520,46506814,0,0
4521,48005694,0,0
4522,53337100,0,0
4523,93938006,0,0
4524,71730330,0,0
4525,34165376,0,0
4526,76251533,0,0
4527,95184261,0,0
4528,86057993,0,0
4529,16703189,0,0
4530,33191755,0,0
4531,43654977,0,0
4532,10362489,0,0
4533,64713630,1,1
4534,46721875,0,0
4535,66771258,0,0
4536,78097078,1,2
4537,98010161,0,0
4538,32205865,1,1
4539,32934255,0,0
4540,34245508,0,0
4541,31003130,0,0
4542,38244018,0,0
4543,24757056,0,0
4544,28035797,0,0
4545,41947423,0,0
4546,80046669,1,2
4547,87145165,0,0
4548,95575261,0,0
4549,58389869,0,0
4550,98810714,1,1
4551,29709280,0,0
4552,22489218,0,0
4553,50365968,1,2
4554,69971451,0,0
4555,74559688,0,0
4556,81831078,0,0
4557,20385308,0,0
4558,47820146,0,0
4559,86392657,0,0
4560,21869438,0,0
4561,93215617,0,0
4562,49277266,0,0
4563,57468457,0,0
4564,49726727,0,0
4565,68636608,0,0
4566,43520380,0,0
4567,92553510,0,0
4568,84701738,1,2
4569,24841601,0,0
4570,82430708,0,0
4571,90128358,0,0
4572,12730105,0,0
4573,57991127,0,0
4574,10780629,0,0
4575,26241596,0,0
4576,37117910,0,0
4577,50099305,0,0
4578,93620974,0,0
4579,91323454,0,0
4580,14099065,1,2
4581,15054188,0,0
4582,13672670,0,0
4583,52995355,0,0
4584,45466181,0,0
4585,43395362,0,0
4586,70253770,0,0
4587,21025020,0,0
4588,43598790,0,0
4589,24361821,0,0
4590,54863244,0,0
4591,73275262,0,0
4592,58875884,0,0
4593,96053916,0,0
4594,61141869,0,0
4595,19798433,0,0
4596,69589827,0,0
4597,99431450,0,0
4598,47264079,0,0
4599,11783639,0,0
4600,28184803,0,0
4601,64085409,0,0
4602,18604665,0,0
4603,40606022,0,0
4604,57248791,0,0
4605,94600119,0,0
4606,80686357,1,1
4607,67254260,0,0
4608,86691704,0,0
4609,65516532,0,0
4610,16033650,0,0
4611,99386321,0,0
4612,75705730,0,0
4613,12968487,0,0
4614,41466763,0,0
4615,67053072,0,0
4616,60451852,0,0
4617,89476616,0,0
4618,77993819,0,0
4619,62682151,1,1
4620,40835169,1,2
4621,63284706,1,2
4622,57104286,0,0
4623,33028695,0,0
4624,24503151,0,0
4625,73674878,0,0
4626,57747859,0,0
4627,55458055,0,0
4628,74798652,0,0
4629,82445502,0,0
4630,90963996,0,0
4631,87627407,0,0
4632,89242516,0,0
4633,55308162,1,2
4634,10516255,0,0
4635,36472893,0,0
4636,44898518,0,0
4637,57220105,0,0
4638,61230206,0,0
4639,51009715,0,0
4640,45187803,1,1
4641,13922548,1,2
4642,17931771,1,2
4643,11289897,0,0
4644,27106741,1,2
4645,45738685,0,0
4646,52586699,0,0
4647,40763965,0,0
4648,16988913,0,0
4649,39087706,0,0
4650,86878953,0,0
4651,28692712,0,0
4652,58928281,0,0
4653,13967068,0,0
4654,51173664,0,0
4655,97432193,0,0
4656,81222190,0,0
4657,35759665,0,0
4658,13799921,1,2
4659,85727104,0,0
4660,49268527,0,0
4661,17968026,0,0
4662,91943052,0,0
4663,60671523,1,2
4664,30305703,1,2
4665,53677917,0,0
4666,73938328,0,0
4667,29713931,0,0
4668,53091572,0,0
4669,31332487,0,0
4670,17036459,0,0
4671,15014304,0,0
4672,65585146,0,0
4673,82590315,0,0
4674,39730524,0,0
4675,94247311,0,0
4676,79215634,0,0
4677,89468450,0,0
4678,14009447,0,0
4679,26930787,0,0
4680,55366945,0,0
4681,47806308,0,0
4682,15068141,0,0
4683,95204489,0,0
4684,22420934,0,0
4685,87538246,0,0
4686,83275175,0,0
4687,20923472,0,0
4688,28520658,0,0
4689,51506434,0,0
4690,43273949,0,0
4691,70819217,0,0
4692,95082422,0,0
4693,49922286,0,0
4694,33975601,0,0
4695,81248127,0,0
4696,75347867,0,0
4697,36693338,0,0
4698,65780989,0,0
4699,71823048,0,0
4700,96950168,0,0
4701,99947913,0,0
4702,18243462,0,0
4703,39487102,0,0
4704,31006132,0,0
4705,22385668,0,0
4706,97755550,0,0
4707,12186366,0,0
4708,63767976,0,0
4709,30575148,0,0
4710,72671209,0,0
4711,42983249,0,0
4712,47850069,0,0
4713,72758742,0,0
4714,92683902,0,0
4715,72298277,0,0
4716,48250022,0,0
4717,55201833,0,0
4718,19816242,0,0
4719,76168241,0,0
4720,77706863,0,0
4721,82366085,0,0
4722,97853353,0,0
4723,85452913,0,0
4724,46647158,1,1
4725,79325619,0,0
4726,17876911,0,0
4727,61519956,0,0
4728,72432865,0,0
4729,22484437,0,0
4730,75846272,0,0
4731,52399425,0,0
4732,90818887,0,0
4733,54308973,0,0
4734,62013427,0,0
4735,85383719,1,2
4736,80769571,0,0
4737,81734601,0,0
4738,27565716,0,0
4739,40932332,0,0
4740,18702592,1,1
4741,28378203,0,0
4742,29945738,1,2
4743,60343854,0,0
4744,15707657,0,0
4745,43462517,0,0
4746,91845875,0,0
4747,42416421,1,1
4748,95203119,0,0
4749,43081884,0,0
4750,14440921,0,0
4751,25730458,0,0
4752,41220190,0,0
4753,35981053,0,0
4754,89015262,0,0
4755,15979695,0,0
4756,22447990,0,0
4757,21920192,0,0
4758,82909862,0,0
4759,94603680,0,0
4760,37274393,0,0
4761,77120067,0,0
4762,15799965,0,0
4763,76983185,0,0
4764,30382386,0,0
4765,48503226,0,0
4766,66666133,0,0
4767,49161409,0,0
4768,17046790,0,0
4769,67389097,1,2
4770,30178811,0,0
4771,48750277,0,0
4772,67521297,1,2
4773,41524918,1,1
4774,87647962,0,0
4775,89129580,0,0
4776,68787953,0,0
4777,50489573,0,0
4778,89757339,0,0
4779,39576202,1,2
4780,20680218,0,0
4781,13371227,0,0
4782,75822979,0,0
4783,63530606,1,2
4784,17463305,0,0
4785,84224928,0,0
4786,60994747,0,0
4787,93232011,0,0
4788,40370536,0,0
4789,53536969,0,0
4790,59808904,1,2
4791,45906563,1,1
4792,55548531,0,0
4793,33730998,0,0
4794,64587072,0,0
4795,52314429,0,0
4796,36003264,0,0
4797,63031049,0,0
4798,91543990,0,0
4799,52191784,0,0
4800,42884378,0,0
4801,10511203,0,0
4802,89587277,0,0
4803,12322112,0,0
4804,45840003,0,0
4805,65271266,0,0
4806,38176622,1,2
4807,99939001,0,0
4808,38703926,0,0
4809,12066777,0,0
4810,61969118,0,0
4811,47951285,0,0
4812,17263243,0,0
4813,58234382,0,0
4814,82710306,0,0
4815,48177794,0,0
4816,99394843,0,0
4817,59891442,0,0
4818,58091640,0,0
4819,96793170,0,0
4820,32709213,1,2
4821,82694573,0,0
4822,84831910,0,0
4823,84623146,0,0
4824,65596760,1,2
4825,28252914,0,0
4826,20830518,0,0
4827,39178063,1,2
4828,40128883,0,0
4829,97016200,0,0
4830,91056205,0,0
4831,87756823,1,1
4832,90762876,0,0
4833,94852025,0,0
4834,87478483,0,0
4835,83557832,1,1
4836,97158402,0,0
4837,82444072,0,0
4838,19982241,0,0
4839,14995194,0,0
4840,57028541,0,0
4841,67141121,0,0
4842,89832144,0,0
4843,24256646,0,0
4844,24355128,0,0
4845,73965769,0,0
4846,83231473,0,0
4847,13866127,0,0
4848,60477414,0,0
4849,26496721,0,0
4850,19055145,0,0
4851,99094651,0,0
4852,49145270,0,0
4853,34561464,0,0
4854,56380973,1,2
4855,59506171,0,0
4856,66606762,0,0
4857,48926932,0,0
4858,22377563,0,0
4859,21430047,0,0
4860,59422945,0,0
4861,21255387,0,0
4862,27244856,0,0
4863,52460664,0,0
4864,71355855,0,0
4865,58202216,0,0
4866,29520036,0,0
4867,35609950,0,0
4868,97769699,0,0
4869,58307562,0,0
4870,81499094,0,0
4871,20563286,0,0
4872,16284806,0,0
4873,70857717,0,0
4874,19153556,0,0
4875,27405847,0,0
4876,30248891,0,0
4877,22837654,0,0
4878,23901987,0,0
4879,92914398,0,0
4880,13536560,0,0
4881,11750142,0,0
4882,86507773,0,0
4883,74024176,1,2
4884,39151840,0,0
4885,59130233,0,0
4886,65870515,0,0
4887,45643090,1,1
4888,26875020,0,0
4889,87023799,0,0
4890,83943646,0,0
4891,52495736,0,0
4892,59670232,0,0
4893,11187517,0,0
4894,75716788,0,0
4895,60781043,0,0
4896,68823463,1,2
4897,99414895,0,0
4898,98888296,0,0
4899,38052144,0,0
4900,31985879,0,0
4901,56299649,0,0
4902,10351547,0,0
4903,64693458,0,0
4904,79183683,0,0
4905,34671552,0,0
4906,40504559,0,0
4907,21728721,0,0
4908,37868211,0,0
4909,85698262,0,0
4910,31865520,0,0
4911,64169749,0,0
4912,28326005,1,2
4913,83288634,0,0
4914,36449618,1,2
4915,34215492,0,0
4916,62449916,0,0
4917,33741578,0,0
4918,24530295,0,0
4919,43716884,1,2
4920,89672270,0,0
4921,13990591,0,0
4922,21955998,0,0
4923,80917355,0,0
4924,43491189,0,0
4925,72683062,0,0
4926,83602494,1,2
4927,56382013,1,2
4928,50872927,0,0
4929,60064944,0,0
4930,92959775,0,0
4931,53045463,0,0
4932,84900156,0,0
4933,48202986,0,0
4934,85526552,0,0
4935,98839017,0,0
4936,63836238,0,0
4937,69103109,0,0
4938,21894894,0,0
4939,10666283,0,0
4940,19733674,0,0
4941,33617172,0,0
4942,52631499,0,0
4943,38167351,0,0
4944,35224068,0,0
4945,94616982,0,0
4946,70074188,1,2
4947,21047881,0,0
4948,49317676,0,0
4949,42952751,0,0
4950,33220100,0,0
4951,72878260,0,0
4952,52351107,1,1
4953,69104153,0,0
4954,23645109,0,0
4955,63718763,0,0
4956,49026209,0,0
4957,20414258,0,0
4958,64042011,0,0
4959,58391584,0,0
4960,39736777,0,0
4961,55936231,0,0
4962,57204612,1,2
4963,20969906,0,0
4964,62171991,0,0
4965,71378383,0,0
4966,16799931,0,0
4967,23849257,0,0
4968,54904194,0,0
4969,43259250,0,0
4970,13792714,0,0
4971,59772658,0,0
4972,71853871,0,0
4973,69560609,0,0
4974,33689956,0,0
4975,69260210,0,0
4976,61461826,0,0
4977,97434969,0,0
4978,83684056,0,0
4979,93406496,0,0
4980,85835302,0,0
4981,16820542,0,0
4982,37827091,0,0
4983,19123625,0,0
4984,82964042,0,0
4985,30428612,1,2
4986,93641919,0,0
4987,47058909,0,0
4988,85914616,0,0
4989,98344538,1,2
4990,45613034,1,2
4991,72057370,0,0
4992,31481377,0,0
4993,78819169,0,0
4994,92246123,0,0
4995,44327216,0,0
4996,95617550,0,0
4997,26443864,0,0
4998,28377144,0,0
4999,96736031,0,0
5000,16165517,0,0
5001,63612439,0,0
5002,32257815,0,0
5003,32072814,0,0
5004,54364571,1,2
5005,59410456,0,0
5006,69760068,0,0
5007,77273228,0,0
5008,86093315,0,0
5009,95150256,0,0
5010,34367487,0,0
5011,76408244,0,0
5012,12584996,0,0
5013,91928332,0,0
5014,62098390,0,0
5015,71231072,0,0
5016,99270862,1,2
5017,36453605,0,0
5018,63433266,0,0
5019,35213165,0,0
5020,36305192,0,0
5021,75193172,0,0
5022,55754178,1,2
5023,37000888,1,2
5024,37586331,0,0
5025,68140279,0,0
5026,94869594,0,0
5027,84921254,0,0
5028,46850857,1,1
5029,14350917,0,0
5030,39228911,1,2
5031,59394644,0,0
5032,89335388,1,2
5033,26315988,0,0
5034,34535730,0,0
5035,19089478,0,0
5036,37558070,0,0
5037,50759224,0,0
5038,54229057,0,0
5039,10014305,0,0
5040,12759326,0,0
5041,21494965,0,0
5042,54545800,0,0
5043,20718111,0,0
5044,28873498,0,0
5045,68665958,0,0
5046,35752344,0,0
5047,86372766,0,0
5048,25704461,0,0
5049,84758794,0,0
5050,73831892,0,0
5051,17181390,0,0
5052,90728219,0,0
5053,85542329,0,0
5054,11263750,0,0
5055,75957960,1,2
5056,65790940,0,0
5057,90965545,0,0
5058,23709069,0,0
5059,94938025,0,0
5060,51919217,0,0
5061,45196292,0,0
5062,98376207,0,0
5063,29002787,0,0
5064,94362191,0,0
5065,23136634,0,0
5066,56959848,0,0
5067,69034777,0,0
5068,62475920,0,0
5069,67225733,0,0
5070,36010865,0,0
5071,63173022,0,0
5072,60202686,0,0
5073,83209456,0,0
5074,81878730,0,0
5075,16090583,0,0
5076,58381912,0,0
5077,86539857,1,2
5078,21341806,0,0
5079,46846976,0,0
5080,47790956,0,0
5081,90761287,0,0
5082,12811589,0,0
5083,27406479,0,0
5084,97502781,0,0
5085,78640428,1,2
5086,74310546,0,0
5087,41157477,0,0
5088,69135075,0,0
5089,54713528,0,0
5090,86446777,0,0
5091,82758933,0,0
5092,70866567,0,0
5093,66627353,1,2
5094,59460355,0,0
5095,65893705,0,0
5096,25425621,0,0
5097,40828942,0,0
5098,25767629,0,0
5099,43818831,0,0
5100,70173124,0,0
5101,30969285,0,0
5102,31971378,0,0
5103,47672929,0,0
5104,92425075,0,0
5105,26649324,0,0
5106,64662339,0,0
5107,53262847,0,0
5108,26282099,0,0
5109,39117397,0,0
5110,40934213,0,0
5111,44067420,0,0
5112,97312301,0,0
5113,25427784,0,0
5114,83884189,0,0
5115,25714990,0,0
5116,93042790,1,1
5117,30727484,0,0
5118,74313165,0,0
5119,49520938,1,2
5120,11555434,0,0
5121,53169037,1,2
5122,84694170,0,0
5123,20184976,0,0
5124,60569981,0,0
5125,70857517,0,0
5126,92885848,0,0
5127,45841225,0,0
5128,87377393,0,0
5129,14687656,0,0
5130,56811635,0,0
5131,25911521,0,0
5132,41802191,0,0
5133,98726082,0,0
5134,75247448,0,0
5135,63707871,0,0
5136,18599314,0,0
5137,17220181,0,0
5138,56302476,0,0
5139,71199209,0,0
5140,65259439,0,0
5141,73888903,0,0
5142,78587411,0,0
5143,22141201,0,0
5144,55804436,1,2
5145,98536252,0,0
5146,22399850,0,0
5147,65812075,0,0
5148,51840055,0,0
5149,66838191,0,0
5150,15026610,0,0
5151,91491093,0,0
5152,37453670,0,0
5153,68262745,0,0
5154,67874867,1,2
5155,34781657,1,2
5156,29334180,0,0
5157,79392978,0,0
5158,41434920,0,0
5159,98576934,1,1
5160,35665305,1,1
5161,95992908,1,2
5162,97065302,0,0
5163,74655736,0,0
5164,11484480,0,0
5165,45272885,0,0
5166,95781737,0,0
5167,83768481,0,0
5168,61838744,0,0
5169,20827938,0,0
5170,81357349,0,0
5171,61352715,0,0
5172,17477935,0,0
